STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
CG,Durg,Gurur,Gurur,20.56861111,81.38111111,Markatola,"Dug Well",W11632,2018,NA,6.19,4.7,NA
CG,Durg,Dondilohara,Dondilohara,20.82083333,81.05722222,Sambalpur,"Dug Well",W11621,2018,NA,6.1,4.93,NA
CG,Durg,"Sanjari Balod",Dondilohara,20.78055556,81.06416667,Batera,"Dug Well",W21993,2018,NA,3.15,2.51,NA
CG,Durg,Gunderdehi,Gunderdehi,20.94305556,81.20555556,Arjunda,"Dug Well",W21664,2018,NA,2.8,4.57,NA
CG,Durg,Gunderdehi,Gunderdehi,20.94444444,81.29583333,Gunderdehi-2,"Dug Well",W11629,2018,NA,3.35,3.33,NA
CG,Durg,Gunderdehi,Gunderdehi,20.87638889,81.28888889,Sikosa,"Dug Well",W21665,2018,NA,2.05,1.79,NA
CG,Durg,Dhamdha,Dhamdha,21.325,81.3375,Ravelidih,"Dug Well",W11619,2018,NA,2.85,2.6,NA
CG,Durg,Dhamdha,Dhamdha,21.35277778,81.2,Litai,"Dug Well",W21661,2018,NA,7.4,9.76,NA
CG,Durg,Dondilohara,Dondilohara,20.93333333,81.05138889,Nahalda,"Dug Well",W11620,2018,1.74,NA,NA,NA
CG,Durg,Gunderdehi,Gunderdehi,20.94444444,81.29527778,Gunderdehi-1,"Bore Well",W11630,2018,1.33,NA,NA,NA
CG,Durg,Patan,Patan,21.09722222,81.53416667,Khurdimudi,"Dug Well",W33435,2018,NA,1.9,2.71,NA
CG,Durg,Bemetara,Saja,21.54944444,81.33083333,Phari,"Dug Well",W33448,2018,NA,14.35,3.87,NA
CG,Durg,Saja,Saja,21.59972222,81.26,Mouhabhata,"Dug Well",W33449,2018,NA,8.8,4.29,NA
CG,Durg,Bemetara,Saja,21.70416667,81.42722222,Kusmi,"Dug Well",W33453,2018,NA,7.95,5.21,NA
CG,Durg,Dhamdha,Dhamdha,21.45888889,81.28805556,Barhapur,"Dug Well",W32858,2018,1.55,11.8,NA,NA
CG,Durg,Gunderdehi,Gunderdehi,20.95416667,81.25805556,Chichalgondi,"Dug Well",W26813,2018,NA,5.45,NA,NA
CG,Durg,Gunderdehi,Durg,21.01166667,81.28694444,Danganiya,"Dug Well",W26849,2018,NA,2.75,NA,NA
CG,Durg,Durg,Durg,21.1,81.41944444,Selud1,"Dug Well",W26915,2018,NA,4.45,NA,NA
CG,Durg,Dhamdha,Dhamdha,21.50305556,81.45333333,Tarkori,"Dug Well",W27192,2018,NA,7.95,NA,NA
CG,Durg,Berla,Berla,21.61583333,81.62722222,"Ranka Pz I","Bore Well",W27257,2018,NA,24.19,NA,NA
CG,Durg,Navagarh,Navagarh,21.91111111,81.74361111,"Sambalpur Pz I","Bore Well",W27413,2018,NA,21.55,NA,NA
CG,Durg,Bemetara,Bemetara,21.68333333,81.53,Khilora,"Dug Well",W27301,2018,NA,6.2,NA,NA
CG,Durg,Gurur,Gurur,20.64611111,81.47166667,"Balod Gahan","Dug Well",W26626,2018,NA,NA,3.3,3.16
CG,Durg,Durg,Durg,21.055,81.265,Binayakpur,"Dug Well",W26876,2018,NA,NA,4.24,2.7
CG,Durg,Durg,Durg,21.09944444,81.33194444,Powara,"Dug Well",W26912,2018,NA,NA,3.39,4.5
CG,Durg,Bemetara,Berla,21.53888889,81.43694444,"Sondh New","Dug Well",W27212,2018,NA,NA,4.26,NA
CG,Durg,Bemetara,Bemetara,21.90833333,81.60833333,Nawagarh-d,"Bore Well",W27410,2018,NA,NA,10.37,NA
CG,Durg,Bemetara,Bemetara,21.90833333,81.60833333,Nawagarh-s,"Bore Well",W27411,2018,NA,NA,9.16,NA
CG,Durg,Bemetara,Bemetara,21.71666667,81.53333333,Bemetera-d,"Bore Well",W27327,2018,NA,NA,46.03,18.93
CG,Durg,Durg,Durg,21.13888889,81.40305556,Paoowara,"Dug Well",W31330,2018,NA,5.2,NA,NA
CG,Durg,Dhamdha,Dhamdha,21.49527778,81.27916667,Pendri,"Dug Well",W31378,2018,NA,3.15,NA,NA
CG,Durg,Berla,Berla,21.61583333,81.62722222,"Ranka Pz Ii","Bore Well",W31396,2018,NA,32.45,NA,NA
